v,Cs_C,Cs_Mn,Cs_Al,T
0.5835999999999912,0.004876309460850283,0.00417822602690656,0.036511870420976505,1778.6335072176305
0.5840999999999912,0.004878097646174876,0.004178503706439478,0.036511334134222105,1778.6276766728738
0.5845999999999911,0.00487988472186207,0.004178781192617035,0.03651079807711869,1778.6218516837343
0.5850999999999911,0.004881670688925113,0.004179058485634743,0.03651026224960249,1778.6160322401604
0.585599999999991,0.004883455548377615,0.00417933558568715,0.03650972665160345,1778.610218332569
0.586099999999991,0.004885239301230348,0.004179612492969433,0.03650919128305949,1778.6044099509108
0.5865999999999909,0.004887021948493981,0.004179889207675794,0.0365086561439009,1778.5986070854597
0.5870999999999909,0.004888803491177666,0.00418016573000058,0.03650812123406129,1778.592809726449
0.5875999999999908,0.0048905839302888785,0.004180442060137785,0.0365075865534768,1778.5870178639366
0.5880999999999907,0.004892363266835422,0.004180718198281408,0.03650705210207326,1778.5812314885434
0.5885999999999907,0.004894141501822205,0.004180994144624542,0.03650651787979013,1778.5754505903012
0.5890999999999906,0.004895918636253832,0.004181269899360762,0.03650598388655314,1778.5696751595933
0.5895999999999906,0.0048976946711334615,0.004181545462682915,0.036505450122299665,1778.5639051866972
0.5900999999999905,0.004899469607463192,0.004181820834783912,0.03650491658695961,1778.5581406620001
0.5905999999999905,0.004901243446243759,0.004182096015856092,0.03650438328046408,1778.5523815758306
0.5910999999999904,0.004903016188475175,0.004182371006091692,0.036503850202744055,1778.5466279186355
0.5915999999999904,0.0049047878351557725,0.004182645805682812,0.036503317353732266,1778.5408796808288
0.5920999999999903,0.004906558387283012,0.004182920414821328,0.036502784733359356,1778.5351368527945
0.5925999999999902,0.004908327845853101,0.004183194833698691,0.03650225234155336,1778.5293994250808
0.5930999999999902,0.0049100962118608545,0.00418346906250603,0.03650172017824899,1778.5236673880574
0.5935999999999901,0.004911863486300449,0.004183743101434569,0.03650118824337399,1778.5179407323299
0.5940999999999901,0.004913629670164609,0.00418401695067516,0.036500656536857856,1778.5122194484115
0.59459999999999,0.00491539476444455,0.004184290610418086,0.03650012505863377,1778.5065035267792
0.59509999999999,0.0049171587701307435,0.004184564080853591,0.036499593808627384,1778.5007929580263
0.5955999999999899,0.004918921688212438,0.00418483736217225,0.03649906278677448,1778.4950877327353
0.5960999999999899,0.004920683519678083,0.00418511045456332,0.03649853199299497,1778.4893878416578
0.5965999999999898,0.004922444265513753,0.004185383358216461,0.03649800142722874,1778.4836932751455
0.5970999999999898,0.004924203926706008,0.004185656073321294,0.03649747108939499,1778.4780040241478
0.5975999999999897,0.0049259625042391,0.0041859286000667855,0.03649694097942776,1778.4723200791832
0.5980999999999896,0.004927719999096082,0.004186200938641664,0.03649641109725794,1778.4666414308592
0.5985999999999896,0.004929476412259826,0.00418647308923438,0.036495881442807486,1778.460968070079
0.5990999999999895,0.004931231744711498,0.004186745052033773,0.03649535201600791,1778.4552999875564
0.5995999999999895,0.004932985997430814,0.004187016827227488,0.03649482281678837,1778.449637173971
0.6000999999999894,0.00493473917139668,0.004187288415003627,0.03649429384507254,1778.4439796201632
0.6005999999999894,0.0049364912675863935,0.004187559815549628,0.03649376510079514,1778.4383273167628
0.6010999999999893,0.004938242286977139,0.004187831029053187,0.03649323658387707,1778.4326802548242
0.6015999999999893,0.004939992230544378,0.0041881020557013385,0.03649270829424679,1778.4270384251527
0.6020999999999892,0.004941741099261848,0.004188372895680856,0.0364921802318334,1778.4214018184825
0.6025999999999891,0.004943488894102839,0.004188643549178425,0.03649165239656421,1778.4157704257416
0.6030999999999891,0.004945235616039831,0.004188914016380565,0.03649112478836252,1778.4101442379608
0.603599999999989,0.004946981266043062,0.004189184297473671,0.03649059740715753,1778.4045232458916
0.604099999999989,0.004948725845082471,0.004189454392643347,0.036490070252876275,1778.3989074405406
0.6045999999999889,0.004950469354126703,0.004189724302075472,0.036489543325442984,1778.3932968128697
0.6050999999999889,0.0049522117941436135,0.00418999402595548,0.03648901662478096,1778.3876913539868
0.6055999999999888,0.004953953166098916,0.004190263564468911,0.03648849015082256,1778.3820910547267
0.6060999999999888,0.004955693470958077,0.0041905329178002,0.03648796390348874,1778.3764959061637
0.6065999999999887,0.004957432709685398,0.004190802086134766,0.03648743788270668,1778.370905899427
0.6070999999999886,0.004959170883243524,0.004191071069656819,0.03648691208839963,1778.3653210254834
0.6075999999999886,0.00496090799259416,0.004191339868550551,0.036486386520498584,1778.3597412753572
0.6080999999999885,0.00496264403869857,0.004191608483000096,0.03648586117892062,1778.3541666403553
0.6085999999999885,0.004964379022516354,0.004191876913189436,0.03648533606359146,1778.348597111585
0.6090999999999884,0.004966112945005338,0.004192145159302089,0.03648481117444312,1778.3430326799787
0.6095999999999884,0.004967845807123651,0.004192413221521435,0.03648428651139173,1778.3374733369583
0.6100999999999883,0.0049695776098265506,0.004192681100030636,0.036483762074367536,1778.3319190733982
0.6105999999999883,0.004971308354070348,0.004192948795012465,0.03648323786328935,1778.3263698808587
0.6110999999999882,0.004973038040808404,0.004193216306649815,0.03648271387808479,1778.3208257503702
0.6115999999999882,0.0049747666709936715,0.004193483635124697,0.03648219011867658,1778.3152866731782
0.6120999999999881,0.004976494245578113,0.004193750780619862,0.03648166658498818,1778.3097526405961
0.612599999999988,0.004978220765512312,0.004194017743316806,0.03648114327694293,1778.3042236438641
0.613099999999988,0.004979946231745763,0.004194284523397409,0.036480620194465185,1778.2986996742786
0.6135999999999879,0.004981670645227336,0.00419455112104331,0.036480097337475606,1778.2931807232653
0.6140999999999879,0.004983394006903884,0.004194817536435731,0.03647957470589935,1778.2876667820171
0.6145999999999878,0.004985116317722409,0.00419508376975576,0.03647905229965645,1778.2821578420853
0.6150999999999878,0.004986837578627351,0.004195349821183978,0.03647853011867353,1778.2766538946692
0.6155999999999877,0.004988557790563182,0.004195615690901327,0.036478008162868746,1778.271154931236
0.6160999999999877,0.004990276954472996,0.0041958813790876626,0.03647748643216826,1778.265660943264
0.6165999999999876,0.004991995071298443,0.004196146885923708,0.03647696492649061,1778.2601719221168
0.6170999999999875,0.004993712141980322,0.004196412211588866,0.03647644364576116,1778.254687859234
0.6175999999999875,0.004995428167458483,0.004196677356263076,0.036475922589898506,1778.24920874617
0.6180999999999874,0.004997143148671583,0.004196942320125646,0.0364754017588261,1778.243734574405
0.6185999999999874,0.004998857086557074,0.004197207103355846,0.03647488115246536,1778.2382653354384
0.6190999999999873,0.0050005699820511946,0.004197471706132707,0.03647436077073664,1778.232801020747
0.6195999999999873,0.005002281836089491,0.004197736128634875,0.03647384061356504,1778.2273416219232
0.6200999999999872,0.005003992649606246,0.004198000371040902,0.036473320680865215,1778.2218871305543
0.6205999999999872,0.005005702423534913,0.004198264433529253,0.03647280097256157,1778.216437538318
0.6210999999999871,0.005007411158806969,0.00419852831627775,0.03647228148857496,1778.2109928366474
0.621599999999987,0.005009118856353706,0.0041987920194645105,0.036471762228826914,1778.205553017192
0.622099999999987,0.005010825517105335,0.004199055543266775,0.03647124319323521,1778.2001180717305
0.6225999999999869,0.005012531141990444,0.004199318887862326,0.036470724381721845,1778.1946879918398
0.6230999999999869,0.005014235731936915,0.004199582053428162,0.03647020579420593,1778.189262769215
0.6235999999999868,0.005015939287871204,0.004199845040141387,0.03646968743061109,1778.1838423954678
0.6240999999999868,0.005017641810719382,0.004200107848178513,0.036469169290850936,1778.178426862479
0.6245999999999867,0.005019343301405947,0.004200370477716208,0.03646865137484899,1778.1730161619355
0.6250999999999867,0.0050210437608541715,0.004200632928930594,0.03646813368252409,1778.1676102855452
0.6255999999999866,0.0050227431899866485,0.004200895201997895,0.036467616213796725,1778.1622092251055
0.6260999999999866,0.00502444158972439,0.004201157297093814,0.0364670989685856,1778.1568129723305
0.6265999999999865,0.005026138960988172,0.004201419214394097,0.036466581946809365,1778.1514215191678
0.6270999999999864,0.005027835304697021,0.004201680954073998,0.036466065148386656,1778.1460348573798
0.6275999999999864,0.005029530621769163,0.00420194251630876,0.0364655485732375,1778.1406529788167
0.6280999999999863,0.005031224913121428,0.004202203901273384,0.03646503222128167,1778.135275875257
0.6285999999999863,0.0050329181796702135,0.004202465109142267,0.03646451609243266,1778.1299035387372
0.6290999999999862,0.0050346104223304424,0.0042027261400905454,0.03646400018661532,1778.124535961071
0.6295999999999862,0.0050363016420157765,0.004202986994291826,0.03646348450374429,1778.1191731341432
0.6300999999999861,0.005037991839639793,0.004203247671920529,0.0364629690437363,1778.1138150500633
0.6305999999999861,0.005039681016113223,0.004203508173150439,0.036462453806515506,1778.1084617004935
0.631099999999986,0.00504136917234775,0.004203768498155267,0.03646193879199282,1778.1031130776378
0.631599999999986,0.005043056309252688,0.004204028647108337,0.03646142400009123,1778.0977691733954
