,v,T,kv_C,kv_Mo,kv_Mn,kv_Si
154,0.7701000000000006,1765.2956096233927,0.6518156700217093,0.8084665482534045,0.8798105387803435,0.8238602723505034
155,0.7751000000000006,1765.2399687709235,0.6529571831355322,0.8090944856075013,0.8802045767490657,0.8244377417874238
156,0.7801000000000006,1765.184476307957,0.6540912358669368,0.8097183190641134,0.8805960394745441,0.8250114371609698
157,0.7851000000000006,1765.1291316746315,0.655217901113934,0.8103380887238616,0.880984952120383,0.8255813953488372
158,0.7901000000000006,1765.0739343049042,0.6563372508278684,0.8109538341666127,0.8813713395234076,0.8261476527498215
159,0.7951000000000006,1765.01888362691,0.6574493560287362,0.8115655944599056,0.8817552261989516,0.826710245291567
160,0.8001000000000006,1764.9639790633041,0.6585542868202053,0.8121734081672152,0.8821366363460423,0.8272692084381654
161,0.8051000000000006,1764.9092200315906,0.6596521124043471,0.8127773133560544,0.8825155938524853,0.8278245771976079
162,0.8101000000000006,1764.8546059444438,0.6607429010960836,0.8133773476059226,0.8828921222998525,0.8283763861290943
163,0.8151000000000006,1764.8001362100151,0.6618267203373587,0.8139735480161011,0.8832662449683726,0.8289246693502013
164,0.8201000000000006,1764.7458102322287,0.6629036367110377,0.8145659512132987,0.8836379848417298,0.8294694605439145
165,0.8251000000000006,1764.6916274110674,0.6639737159545428,0.8151545933591519,0.8840073646117708,0.8300107929655262
166,0.8301000000000006,1764.6375871428488,0.6650370229732298,0.8157395101575851,0.8843744066831214,0.8305486994494021
167,0.8351000000000006,1764.5836888204892,0.666093621853511,0.8163207368620278,0.8847391331777176,0.8310832124156206
168,0.8401000000000006,1764.5299318337602,0.6671435758757311,0.8168983082824979,0.885101565939249,0.8316143638764857
169,0.8451000000000006,1764.4763155695357,0.6681869475268009,0.8174722587925521,0.8854617265375211,0.832142185442919
170,0.8501000000000006,1764.4228394120275,0.6692237985125931,0.8180426223361041,0.885819636272733,0.8326667083307294
171,0.8551000000000006,1764.3695027430158,0.670254189770108,0.8186094324341163,0.8861753161796774,0.8331879633667686
172,0.8601000000000006,1764.316304942069,0.6712781814794114,0.8191727221911683,0.8865287870318614,0.8337059809949694
173,0.8651000000000006,1764.2632453867561,0.6722958330753515,0.8197325243019009,0.8868800693455514,0.8342207912822737
174,0.8701000000000007,1764.2103234528502,0.6733072032590581,0.820288871057342,0.8872291833837417,0.8347324239244491
175,0.8751000000000007,1764.157538514528,0.6743123500092303,0.8208417943511168,0.8875761491600517,0.8352409082517999
176,0.8801000000000007,1764.1048899445561,0.6753113305932152,0.8213913256855409,0.8879209864425496,0.8357462732347709
177,0.8851000000000007,1764.0523771144765,0.6763042015778853,0.8219374961776039,0.8882637147575073,0.8362485474894503
178,0.8901000000000007,1763.9999993947815,0.6772910188403148,0.8224803365648438,0.8886043533930859,0.8367477592829707
179,0.8951000000000007,1763.947756155083,0.6782718375782628,0.8230198772111119,0.8889429214029543,0.8372439365388124
180,0.9001000000000007,1763.895646764274,0.6792467123204655,0.8235561481122355,0.8892794376098417,0.8377371068420095
181,0.9051000000000007,1763.843670590689,0.6802156969367411,0.8240891789015768,0.8896139206090266,0.8382272974442632
182,0.9101000000000007,1763.7918270022515,0.6811788446479129,0.8246189988554907,0.8899463887717608,0.8387145352689598
183,0.9151000000000007,1763.7401153666203,0.6821362080355536,0.8251456368986849,0.8902768602486338,0.8391988469161012
184,0.9201000000000007,1763.6885350513307,0.683087839051554,0.8256691216094846,0.890605352972876,0.8396802586671458
185,0.9251000000000007,1763.6370854239265,0.6840337890275209,0.8261894812250016,0.8909318846636022,0.8401587964897619
186,0.9301000000000007,1763.5857658520904,0.684974108684007,0.8267067436462114,0.8912564728289982,0.8406344860424975
187,0.9351000000000007,1763.534575703769,0.6859088481395763,0.827220936442941,0.8915791347694498,0.8411073526793662
188,0.9401000000000007,1763.4835143472903,0.686838056919709,0.8277320868587659,0.8918998875806164,0.8415774214543519
189,0.9451000000000007,1763.4325811514805,0.687761783965548,0.8282402218158221,0.8922187481564511,0.8420447171258334
190,0.9501000000000007,1763.3817754857728,0.6886800776424918,0.8287453679195342,0.8925357331921653,0.8425092641609319
191,0.9551000000000007,1763.3310967203142,0.6895929857486366,0.8292475514632575,0.8928508591871446,0.8429710867397807
192,0.9601000000000007,1763.2805442260667,0.6905005555230689,0.8297467984328402,0.8931641424478101,0.8434302087597216
193,0.9651000000000007,1763.2301173749058,0.6914028336540144,0.8302431345111072,0.893475599090432,0.8438866538394263
194,0.9701000000000007,1763.1798155397134,0.6922998662868439,0.8307365850822628,0.8937852450438928,0.8443404453229464
195,0.9751000000000007,1763.129638094468,0.6931916990319403,0.8312271752362183,0.8940930960524028,0.8447916062836939
196,0.9801000000000007,1763.0795844143315,0.6940783769724296,0.8317149297728457,0.894399167678169,0.8452401595283511
197,0.9851000000000008,1763.0296538757318,0.694959944671777,0.8321998732061554,0.8947034753040172,0.8456861276007147
198,0.9901000000000008,1762.9798458564417,0.6958364461812541,0.8326820297684041,0.8950060341359691,0.8461295327854721
199,0.9951000000000008,1762.9301597356562,0.6967079250472753,0.8331614234141309,0.8953068592057761,0.8465703971119134
